email_event_id,hubspot_contact_id,lead_id,event_datetime,event_type,campaign_id,email_name
HEM014871,HS102940,LED002940,2025-08-01T06:00:00,Delivered,CMP000023,Quarterly Newsletter
HEM014872,HS101303,LED001303,2025-03-29T04:00:00,Delivered,CMP000011,CRM Audit Offer
HEM014873,HS101409,LED001409,2026-03-06T02:00:00,Delivered,CMP000012,CRM Audit Offer
HEM014874,HS101624,LED001624,2026-01-22T14:00:00,Delivered,,Nurture 2 - Case Study
HEM014875,HS100373,LED000373,2025-09-09T20:00:00,Opened,CMP000032,Webinar Invite
HEM014876,HS100856,LED000856,2026-06-05T14:00:00,Delivered,CMP000011,Nurture 2 - Case Study
HEM014877,HS103974,LED003974,2025-05-03T03:00:00,Replied,CMP000026,Nurture 2 - Case Study
HEM014878,HS101646,LED001646,2025-04-17T00:00:00,Opened,CMP000008,Webinar Invite
HEM014879,HS100297,LED000297,2026-06-05T14:00:00,Delivered,CMP000016,Post-Demo Follow Up
HEM014880,HS103391,LED003391,2026-02-25T11:00:00,Opened,CMP000002,Webinar Invite
HEM014881,HS103945,LED003945,2026-03-06T09:00:00,Delivered,CMP000027,Post-Demo Follow Up
HEM014882,HS103253,LED003253,2025-08-21T01:00:00,Opened,CMP000017,Webinar Invite
HEM014883,HS103286,LED003286,2026-03-12T08:00:00,Opened,CMP000015,CRM Audit Offer
HEM014884,HS101005,LED001005,2026-06-07T14:00:00,Opened,CMP000028,Post-Demo Follow Up
HEM014885,HS100712,LED000712,2026-06-30T00:00:00,Opened,CMP000034,CRM Audit Offer
HEM014886,HS103071,LED003071,2025-04-26T03:00:00,Bounced,CMP000022,Nurture 1 - Pain Point
HEM014887,HS103753,LED003753,2025-04-29T20:00:00,Unsubscribed,CMP000019,Nurture 2 - Case Study
HEM014888,,LED003102,2025-07-30T17:00:00,Delivered,CMP000005,Nurture 2 - Case Study
HEM014889,HS101428,LED001428,2025-10-15T23:00:00,Clicked,CMP000027,Post-Demo Follow Up
HEM014890,,LED003824,2025-06-16T12:00:00,Delivered,CMP000032,Nurture 2 - Case Study
HEM014891,HS104091,LED004091,2025-08-25T16:00:00,Delivered,CMP000031,CRM Audit Offer
HEM014892,HS103529,LED003529,2026-01-28T03:00:00,Clicked,,Nurture 1 - Pain Point
HEM014893,HS101546,LED001546,2026-06-27T03:00:00,Unsubscribed,CMP000002,Quarterly Newsletter
HEM014894,HS100301,LED000301,2026-01-24T10:00:00,Delivered,CMP000036,Quarterly Newsletter
HEM014895,HS100879,LED000879,2025-08-11T07:00:00,Delivered,,Nurture 2 - Case Study
HEM014896,HS102257,LED002257,2026-05-06T06:00:00,Delivered,CMP000025,Nurture 2 - Case Study
HEM014897,HS102233,LED002233,2025-06-28T11:00:00,Opened,CMP000034,CRM Audit Offer
HEM014898,HS100742,LED000742,2025-05-09T01:00:00,Delivered,CMP000013,Post-Demo Follow Up
HEM014899,HS102832,LED002832,2026-03-31T16:00:00,Opened,CMP000009,Post-Demo Follow Up
HEM014900,HS101504,LED001504,2025-11-19T04:00:00,Opened,CMP000033,Nurture 2 - Case Study
HEM014901,,LED004017,2026-01-22T14:00:00,Delivered,,Nurture 1 - Pain Point
HEM014902,HS101206,LED001206,2026-02-24T18:00:00,Opened,CMP000012,CRM Audit Offer
HEM014903,HS101455,LED001455,2025-10-17T22:00:00,Clicked,CMP000012,Nurture 2 - Case Study
HEM014904,HS103499,LED003499,2026-01-12T13:00:00,Clicked,CMP000036,Nurture 2 - Case Study
HEM014905,HS100913,LED000913,2026-04-21T04:00:00,Delivered,CMP000016,Nurture 2 - Case Study
HEM014906,HS102680,LED002680,2026-03-02T11:00:00,Delivered,CMP000015,Post-Demo Follow Up
HEM014907,HS100199,LED000199,2025-11-09T05:00:00,Opened,CMP000017,CRM Audit Offer
HEM014908,HS100863,LED000863,2025-10-04T01:00:00,Delivered,CMP000010,Nurture 2 - Case Study
HEM014909,HS103091,LED003091,2026-02-03T05:00:00,Delivered,CMP000026,Quarterly Newsletter
HEM014910,HS100268,LED000268,2025-11-03T17:00:00,Opened,CMP000008,Webinar Invite
HEM014911,HS103851,LED003851,2026-02-27T11:00:00,Delivered,CMP000033,CRM Audit Offer
HEM014912,HS101545,LED001545,2026-06-02T13:00:00,Clicked,CMP000014,Nurture 2 - Case Study
HEM014913,HS101161,LED001161,2025-10-25T17:00:00,Bounced,CMP000008,Webinar Invite
HEM014914,HS104158,LED004158,2025-11-07T01:00:00,Clicked,CMP000023,Webinar Invite
HEM014915,,LED001048,2025-08-08T12:00:00,Opened,CMP000008,CRM Audit Offer
HEM014916,HS102374,LED002374,2026-06-30T00:00:00,Delivered,CMP000010,Quarterly Newsletter
HEM014917,,LED003809,2025-03-03T04:00:00,Replied,,Webinar Invite
HEM014918,HS101035,LED001035,2025-04-10T23:00:00,Opened,CMP000008,Nurture 2 - Case Study
HEM014919,HS103433,LED003433,2025-07-27T10:00:00,Clicked,CMP000029,Post-Demo Follow Up
HEM014920,HS101879,LED001879,2025-08-22T04:00:00,Delivered,CMP000024,Quarterly Newsletter
HEM014921,HS101494,LED001494,2025-10-28T16:00:00,Delivered,CMP000033,Nurture 1 - Pain Point
HEM014922,HS100968,LED000968,2025-12-10T17:00:00,Opened,CMP000009,CRM Audit Offer
HEM014923,HS104035,LED004035,2026-02-13T07:00:00,Opened,CMP000025,CRM Audit Offer
HEM014924,HS100342,LED000342,2025-03-05T15:00:00,Delivered,CMP000023,Post-Demo Follow Up
HEM014925,HS103620,LED003620,2026-04-08T06:00:00,Delivered,,Quarterly Newsletter
HEM014926,HS102743,LED002743,2026-05-05T03:00:00,Delivered,CMP000012,Quarterly Newsletter
HEM014927,HS101208,LED001208,2026-01-12T08:00:00,Delivered,CMP000033,Nurture 2 - Case Study
HEM014928,HS101403,LED001403,2026-04-24T23:00:00,Delivered,CMP000015,Nurture 1 - Pain Point
HEM014929,HS100096,LED000096,2026-03-21T21:00:00,Delivered,CMP000027,CRM Audit Offer
HEM014930,HS101209,LED001209,2025-11-14T01:00:00,Delivered,CMP000007,Post-Demo Follow Up
HEM014931,HS101967,LED001967,2026-06-19T00:00:00,Delivered,CMP000014,CRM Audit Offer
HEM014932,HS103295,LED003295,2026-03-25T15:00:00,Clicked,CMP000011,Nurture 1 - Pain Point
HEM014933,HS101195,LED001195,2026-04-07T16:00:00,Delivered,CMP000017,CRM Audit Offer
HEM014934,HS102617,LED002617,2025-05-07T11:00:00,Opened,CMP000019,Webinar Invite
HEM014935,,LED000062,2025-08-14T06:00:00,Bounced,,Post-Demo Follow Up
HEM014936,HS101149,LED001149,2025-05-07T20:00:00,Opened,CMP000026,Nurture 1 - Pain Point
HEM014937,HS100411,LED000411,2025-06-19T03:00:00,Delivered,CMP000018,CRM Audit Offer
HEM014938,HS103294,LED003294,2026-06-30T00:00:00,Opened,CMP000017,Webinar Invite
HEM014939,HS101122,LED001122,2026-03-23T08:00:00,Opened,CMP000011,Nurture 2 - Case Study
HEM014940,HS103825,LED003825,2026-01-30T23:00:00,Delivered,CMP000008,Nurture 2 - Case Study
HEM014941,HS100118,LED000118,2025-06-18T10:00:00,Delivered,CMP000022,Webinar Invite
HEM014942,HS103205,LED003205,2025-10-15T09:00:00,Delivered,CMP000022,Quarterly Newsletter
HEM014943,HS103258,LED003258,2025-12-17T00:00:00,Clicked,CMP000008,Webinar Invite
HEM014944,HS101403,LED001403,2026-04-23T19:00:00,Delivered,CMP000032,Post-Demo Follow Up
HEM014945,HS103152,LED003152,2026-03-28T11:00:00,Bounced,CMP000022,CRM Audit Offer
HEM014946,HS100418,LED000418,2026-01-02T14:00:00,Delivered,,Quarterly Newsletter
HEM014947,HS100027,LED000027,2026-02-15T18:00:00,Delivered,CMP000003,Quarterly Newsletter
HEM014948,HS100050,LED000050,2025-10-30T15:00:00,Delivered,CMP000002,Nurture 2 - Case Study
HEM014949,HS101331,LED001331,2025-04-28T03:00:00,Delivered,CMP000036,Webinar Invite
HEM014950,HS103336,LED003336,2026-06-24T18:00:00,Opened,CMP000011,Post-Demo Follow Up
HEM014951,,LED003752,2026-05-31T12:00:00,Delivered,CMP000009,Webinar Invite
HEM014952,HS100314,LED000314,2026-03-30T10:00:00,Delivered,CMP000018,Post-Demo Follow Up
HEM014953,HS100791,LED000791,2025-05-09T08:00:00,Delivered,CMP000033,Nurture 1 - Pain Point
HEM014954,HS102782,LED002782,2026-04-14T21:00:00,Bounced,CMP000013,Nurture 2 - Case Study
HEM014955,HS103829,LED003829,2025-04-26T07:00:00,Delivered,CMP000022,Nurture 2 - Case Study
HEM014956,HS100471,LED000471,2026-04-30T00:00:00,Replied,CMP000034,Quarterly Newsletter
HEM014957,HS102238,LED002238,2025-04-30T02:00:00,Replied,CMP000020,Post-Demo Follow Up
HEM014958,HS100351,LED000351,2025-09-02T13:00:00,Delivered,CMP000007,Quarterly Newsletter
HEM014959,HS100923,LED000923,2025-08-12T06:00:00,Delivered,CMP000031,CRM Audit Offer
HEM014960,HS101880,LED001880,2025-12-31T16:00:00,Delivered,,Nurture 2 - Case Study
HEM014961,HS101081,LED001081,2025-05-27T11:00:00,Clicked,CMP000012,Quarterly Newsletter
HEM014962,HS100796,LED000796,2026-05-02T15:00:00,Delivered,CMP000009,Post-Demo Follow Up
HEM014963,HS103407,LED003407,2026-04-11T01:00:00,Opened,CMP000008,Webinar Invite
HEM014964,HS101400,LED001400,2026-06-30T00:00:00,Clicked,,Post-Demo Follow Up
HEM014965,HS101748,LED001748,2025-05-10T07:00:00,Delivered,,Post-Demo Follow Up
HEM014966,HS101799,LED001799,2025-09-02T18:00:00,Delivered,CMP000018,Nurture 1 - Pain Point
HEM014967,HS100012,LED000012,2026-01-09T01:00:00,Replied,CMP000024,Quarterly Newsletter
HEM014968,HS101113,LED001113,2026-06-30T00:00:00,Delivered,CMP000009,CRM Audit Offer
HEM014969,HS101126,LED001126,2026-06-28T05:00:00,Clicked,,Nurture 2 - Case Study
HEM014970,HS100716,LED000716,2025-03-21T12:00:00,Clicked,CMP000010,Nurture 1 - Pain Point
HEM014971,,LED003311,2026-02-22T21:00:00,Bounced,CMP000010,Post-Demo Follow Up
HEM014972,HS100370,LED000370,2025-01-24T12:00:00,Clicked,CMP000034,Quarterly Newsletter
HEM014973,HS102876,LED002876,2025-11-01T08:00:00,Delivered,CMP000003,Webinar Invite
HEM014974,,LED003740,2026-05-13T16:00:00,Opened,CMP000021,Quarterly Newsletter
HEM014975,HS101158,LED001158,2025-07-30T14:00:00,Clicked,,Nurture 2 - Case Study
HEM014976,HS101123,LED001123,2025-02-17T23:00:00,Opened,CMP000032,Nurture 2 - Case Study
HEM014977,HS100300,LED000300,2026-05-18T06:00:00,Delivered,CMP000016,Quarterly Newsletter
HEM014978,HS103615,LED003615,2026-01-25T00:00:00,Delivered,CMP000036,Webinar Invite
HEM014979,HS100066,LED000066,2025-03-06T09:00:00,Opened,CMP000035,Post-Demo Follow Up
HEM014980,HS100632,LED000632,2026-04-04T01:00:00,Clicked,CMP000018,Nurture 1 - Pain Point
HEM014981,HS100728,LED000728,2026-01-22T03:00:00,Opened,CMP000035,Quarterly Newsletter
HEM014982,HS103015,LED003015,2025-06-15T04:00:00,Bounced,CMP000011,Webinar Invite
HEM014983,HS102901,LED002901,2025-07-14T00:00:00,Opened,CMP000018,CRM Audit Offer
HEM014984,HS102376,LED002376,2025-10-10T02:00:00,Opened,,Webinar Invite
HEM014985,HS102773,LED002773,2025-06-11T12:00:00,Delivered,CMP000003,Nurture 1 - Pain Point
HEM014986,HS103089,LED003089,2025-12-28T17:00:00,Clicked,CMP000030,Nurture 2 - Case Study
HEM014987,HS102605,LED002605,2025-07-20T00:00:00,Delivered,CMP000005,Nurture 2 - Case Study
HEM014988,HS101464,LED001464,2025-10-19T07:00:00,Delivered,CMP000027,Post-Demo Follow Up
HEM014989,HS103379,LED003379,2025-10-20T02:00:00,Clicked,CMP000011,Quarterly Newsletter
HEM014990,HS103099,LED003099,2025-08-29T10:00:00,Unsubscribed,CMP000005,Quarterly Newsletter
HEM014991,HS101612,LED001612,2026-01-10T21:00:00,Delivered,CMP000034,Nurture 1 - Pain Point
HEM014992,HS102985,LED002985,2026-06-30T00:00:00,Delivered,CMP000034,CRM Audit Offer
HEM014993,,LED002350,2025-12-27T14:00:00,Opened,CMP000012,Nurture 2 - Case Study
HEM014994,HS100317,LED000317,2025-11-11T06:00:00,Opened,CMP000010,Quarterly Newsletter
HEM014995,HS103234,LED003234,2026-05-18T17:00:00,Unsubscribed,,CRM Audit Offer
HEM014996,HS101579,LED001579,2025-07-12T15:00:00,Clicked,CMP000015,Nurture 2 - Case Study
HEM014997,HS100420,LED000420,2026-01-08T18:00:00,Opened,CMP000025,Quarterly Newsletter
HEM014998,HS101970,LED001970,2025-09-25T19:00:00,Delivered,CMP000025,Nurture 2 - Case Study
HEM014999,HS104013,LED004013,2025-02-20T10:00:00,Replied,CMP000003,Nurture 2 - Case Study
HEM015000,HS103167,LED003167,2026-02-28T07:00:00,Delivered,CMP000032,Post-Demo Follow Up
HEM015001,HS101383,LED001383,2025-12-26T06:00:00,Delivered,CMP000036,Post-Demo Follow Up
HEM015002,HS104077,LED004077,2025-06-11T09:00:00,Delivered,CMP000022,Webinar Invite
HEM015003,HS102778,LED002778,2026-05-23T02:00:00,Bounced,CMP000024,Nurture 1 - Pain Point
HEM015004,HS101876,LED001876,2026-06-30T00:00:00,Unsubscribed,,Nurture 1 - Pain Point
HEM015005,HS100236,LED000236,2025-05-14T03:00:00,Opened,CMP000010,Webinar Invite
HEM015006,HS101236,LED001236,2026-04-28T16:00:00,Opened,,Nurture 2 - Case Study
HEM015007,HS103229,LED003229,2025-06-20T12:00:00,Delivered,CMP000027,Nurture 2 - Case Study
HEM015008,HS100010,LED000010,2025-05-15T14:00:00,Delivered,CMP000025,Webinar Invite
HEM015009,HS102511,LED002511,2026-03-28T08:00:00,Delivered,CMP000003,Webinar Invite
HEM015010,HS103775,LED003775,2026-03-15T00:00:00,Opened,CMP000031,Quarterly Newsletter
HEM015011,HS101195,LED001195,2026-01-16T05:00:00,Clicked,CMP000015,CRM Audit Offer
HEM015012,HS100077,LED000077,2025-02-01T21:00:00,Delivered,CMP000011,Post-Demo Follow Up
HEM015013,HS102392,LED002392,2026-05-02T11:00:00,Delivered,CMP000010,CRM Audit Offer
HEM015014,HS100050,LED000050,2025-12-21T09:00:00,Delivered,CMP000013,Post-Demo Follow Up
HEM015015,HS101797,LED001797,2026-06-25T14:00:00,Delivered,CMP000008,Nurture 2 - Case Study
HEM015016,HS101181,LED001181,2025-07-26T15:00:00,Opened,CMP000023,Post-Demo Follow Up
HEM015017,,LED002012,2026-01-11T00:00:00,Delivered,CMP000009,Webinar Invite
HEM015018,,LED002135,2026-04-08T00:00:00,Replied,CMP000020,Nurture 1 - Pain Point
HEM015019,HS100055,LED000055,2026-05-28T07:00:00,Clicked,,Webinar Invite
HEM015020,HS100300,LED000300,2026-06-08T17:00:00,Opened,CMP000011,Nurture 1 - Pain Point
HEM015021,HS103141,LED003141,2025-03-14T18:00:00,Delivered,,Post-Demo Follow Up
HEM015022,HS100133,LED000133,2025-12-20T09:00:00,Opened,CMP000033,Nurture 1 - Pain Point
HEM015023,HS103274,LED003274,2025-08-05T11:00:00,Opened,CMP000026,Nurture 1 - Pain Point
HEM015024,HS103734,LED003734,2025-04-06T16:00:00,Opened,CMP000025,Post-Demo Follow Up
HEM015025,HS103411,LED003411,2025-12-20T23:00:00,Delivered,CMP000028,Nurture 2 - Case Study
HEM015026,HS102077,LED002077,2025-08-05T15:00:00,Unsubscribed,CMP000026,Post-Demo Follow Up
HEM015027,HS101463,LED001463,2025-04-20T00:00:00,Opened,CMP000020,Nurture 1 - Pain Point
HEM015028,HS101656,LED001656,2025-06-03T05:00:00,Bounced,CMP000003,Nurture 2 - Case Study
HEM015029,HS103049,LED003049,2025-04-21T13:00:00,Opened,CMP000025,CRM Audit Offer
HEM015030,HS102384,LED002384,2025-11-16T21:00:00,Delivered,CMP000013,CRM Audit Offer
HEM015031,HS104055,LED004055,2026-01-02T01:00:00,Delivered,CMP000030,Post-Demo Follow Up
HEM015032,HS102190,LED002190,2025-07-28T11:00:00,Delivered,CMP000028,Post-Demo Follow Up
HEM015033,HS100769,LED000769,2025-12-27T10:00:00,Opened,CMP000007,Quarterly Newsletter
HEM015034,HS103435,LED003435,2026-04-29T08:00:00,Clicked,CMP000012,Nurture 1 - Pain Point
HEM015035,HS100137,LED000137,2026-03-22T21:00:00,Delivered,CMP000017,Webinar Invite
HEM015036,HS100841,LED000841,2026-06-30T00:00:00,Opened,CMP000013,Nurture 2 - Case Study
HEM015037,HS101372,LED001372,2025-05-06T19:00:00,Replied,CMP000021,Nurture 2 - Case Study
HEM015038,HS102377,LED002377,2026-04-21T12:00:00,Opened,CMP000026,Nurture 1 - Pain Point
HEM015039,HS100683,LED000683,2025-07-11T17:00:00,Opened,,Webinar Invite
HEM015040,HS103478,LED003478,2026-02-28T15:00:00,Delivered,CMP000035,Nurture 1 - Pain Point
HEM015041,HS101851,LED001851,2026-06-26T17:00:00,Opened,,CRM Audit Offer
HEM015042,HS100245,LED000245,2025-04-29T02:00:00,Bounced,CMP000033,Quarterly Newsletter
HEM015043,,LED004017,2026-01-17T04:00:00,Delivered,CMP000016,Nurture 2 - Case Study
HEM015044,HS100102,LED000102,2025-04-22T07:00:00,Opened,CMP000032,Nurture 1 - Pain Point
HEM015045,HS102632,LED002632,2025-10-18T15:00:00,Delivered,CMP000023,Post-Demo Follow Up
HEM015046,HS100175,LED000175,2025-12-03T17:00:00,Delivered,CMP000004,Nurture 1 - Pain Point
HEM015047,HS102261,LED002261,2026-06-30T00:00:00,Delivered,CMP000020,Post-Demo Follow Up
HEM015048,HS100272,LED000272,2025-12-17T14:00:00,Delivered,CMP000029,Quarterly Newsletter
HEM015049,HS102177,LED002177,2025-06-06T19:00:00,Delivered,CMP000021,Post-Demo Follow Up
HEM015050,HS101142,LED001142,2025-04-17T02:00:00,Opened,CMP000036,Nurture 1 - Pain Point
HEM015051,HS100369,LED000369,2026-01-08T14:00:00,Clicked,CMP000029,Quarterly Newsletter
HEM015052,HS100107,LED000107,2026-02-04T11:00:00,Opened,CMP000018,Nurture 1 - Pain Point
HEM015053,HS103416,LED003416,2026-03-07T21:00:00,Delivered,CMP000013,Nurture 1 - Pain Point
HEM015054,HS103717,LED003717,2026-03-10T23:00:00,Delivered,CMP000020,Nurture 1 - Pain Point
HEM015055,HS104034,LED004034,2025-05-28T15:00:00,Opened,CMP000014,CRM Audit Offer
HEM015056,HS103119,LED003119,2026-04-14T19:00:00,Opened,CMP000022,Webinar Invite
HEM015057,HS100828,LED000828,2026-06-24T09:00:00,Delivered,CMP000008,Post-Demo Follow Up
HEM015058,HS101926,LED001926,2025-10-01T01:00:00,Opened,CMP000015,CRM Audit Offer
HEM015059,HS100564,LED000564,2025-03-04T10:00:00,Opened,,Quarterly Newsletter
HEM015060,HS101961,LED001961,2025-01-31T00:00:00,Replied,CMP000021,Webinar Invite
HEM015061,HS100017,LED000017,2025-09-15T12:00:00,Opened,CMP000032,Post-Demo Follow Up
HEM015062,HS102612,LED002612,2025-03-11T18:00:00,Bounced,CMP000020,CRM Audit Offer
HEM015063,HS101883,LED001883,2025-12-24T11:00:00,Delivered,,CRM Audit Offer
HEM015064,HS102760,LED002760,2026-01-29T18:00:00,Replied,CMP000023,Post-Demo Follow Up
HEM015065,HS100824,LED000824,2026-04-10T23:00:00,Delivered,CMP000020,CRM Audit Offer
HEM015066,HS103020,LED003020,2026-06-01T07:00:00,Delivered,CMP000002,Quarterly Newsletter
HEM015067,HS102972,LED002972,2025-10-22T03:00:00,Opened,CMP000025,Post-Demo Follow Up
HEM015068,HS101513,LED001513,2026-01-14T18:00:00,Bounced,CMP000009,CRM Audit Offer
HEM015069,HS101121,LED001121,2025-02-19T17:00:00,Delivered,CMP000020,Webinar Invite
HEM015070,HS102943,LED002943,2026-06-30T00:00:00,Clicked,CMP000028,Nurture 1 - Pain Point
HEM015071,HS102123,LED002123,2026-02-24T09:00:00,Clicked,CMP000002,Webinar Invite
HEM015072,HS102052,LED002052,2025-01-10T09:00:00,Delivered,CMP000032,CRM Audit Offer
HEM015073,,LED000740,2025-08-26T15:00:00,Delivered,CMP000032,Post-Demo Follow Up
HEM015074,HS101200,LED001200,2025-05-06T21:00:00,Replied,CMP000014,Webinar Invite
HEM015075,HS100610,LED000610,2025-06-21T01:00:00,Delivered,CMP000009,Nurture 2 - Case Study
HEM015076,HS101957,LED001957,2025-11-16T00:00:00,Delivered,CMP000023,Webinar Invite
HEM015077,HS101444,LED001444,2025-10-21T14:00:00,Opened,,Nurture 2 - Case Study
HEM015078,HS104093,LED004093,2026-06-08T16:00:00,Delivered,CMP000030,Post-Demo Follow Up
HEM015079,HS102998,LED002998,2026-06-30T00:00:00,Delivered,CMP000010,Nurture 1 - Pain Point
HEM015080,HS101467,LED001467,2025-03-25T14:00:00,Delivered,CMP000030,Nurture 1 - Pain Point
HEM015081,HS103035,LED003035,2026-05-18T22:00:00,Delivered,CMP000017,Nurture 2 - Case Study
HEM015082,HS101957,LED001957,2025-09-24T02:00:00,Opened,CMP000028,Quarterly Newsletter
HEM015083,HS100417,LED000417,2026-06-30T00:00:00,Delivered,CMP000032,Post-Demo Follow Up
HEM015084,HS100901,LED000901,2025-04-26T11:00:00,Delivered,CMP000019,Webinar Invite
HEM015085,HS100658,LED000658,2026-05-11T10:00:00,Delivered,CMP000034,Quarterly Newsletter
HEM015086,HS101452,LED001452,2025-08-01T02:00:00,Replied,CMP000036,Quarterly Newsletter
HEM015087,HS100138,LED000138,2025-12-23T20:00:00,Opened,CMP000014,CRM Audit Offer
HEM015088,HS102339,LED002339,2025-12-16T10:00:00,Replied,CMP000003,Nurture 1 - Pain Point
HEM015089,HS101358,LED001358,2026-05-10T19:00:00,Clicked,CMP000004,Nurture 1 - Pain Point
HEM015090,HS101951,LED001951,2025-12-16T06:00:00,Opened,CMP000033,Quarterly Newsletter
HEM015091,HS100165,LED000165,2025-10-17T05:00:00,Opened,CMP000005,CRM Audit Offer
HEM015092,HS101158,LED001158,2025-07-23T14:00:00,Delivered,,Nurture 1 - Pain Point
HEM015093,HS100375,LED000375,2025-08-09T07:00:00,Delivered,CMP000033,Webinar Invite
HEM015094,HS103721,LED003721,2025-09-03T10:00:00,Opened,CMP000015,CRM Audit Offer
HEM015095,HS104075,LED004075,2026-01-15T02:00:00,Opened,CMP000027,Webinar Invite
HEM015096,HS101044,LED001044,2026-04-29T03:00:00,Bounced,CMP000004,Nurture 2 - Case Study
HEM015097,HS102840,LED002840,2025-04-20T18:00:00,Delivered,CMP000015,Quarterly Newsletter
HEM015098,,LED000997,2026-06-30T00:00:00,Delivered,CMP000011,CRM Audit Offer
HEM015099,HS101421,LED001421,2025-12-15T00:00:00,Delivered,,Nurture 2 - Case Study
HEM015100,HS101005,LED001005,2026-06-27T09:00:00,Delivered,CMP000029,CRM Audit Offer
HEM015101,HS101432,LED001432,2026-01-28T08:00:00,Delivered,,Post-Demo Follow Up
HEM015102,HS102546,LED002546,2025-08-28T23:00:00,Delivered,CMP000026,Nurture 1 - Pain Point
HEM015103,HS104134,LED004134,2025-10-04T23:00:00,Opened,CMP000006,Webinar Invite
HEM015104,HS100013,LED000013,2025-11-14T05:00:00,Delivered,CMP000006,Nurture 2 - Case Study
HEM015105,HS102733,LED002733,2025-06-16T13:00:00,Delivered,,Quarterly Newsletter
HEM015106,HS103063,LED003063,2026-03-02T09:00:00,Delivered,CMP000035,Nurture 2 - Case Study
HEM015107,HS103340,LED003340,2026-05-30T09:00:00,Delivered,CMP000030,Nurture 1 - Pain Point
HEM015108,,LED001533,2025-03-31T06:00:00,Replied,CMP000027,Webinar Invite
HEM015109,HS102791,LED002791,2026-02-05T23:00:00,Delivered,CMP000029,Post-Demo Follow Up
HEM015110,HS100368,LED000368,2026-04-03T20:00:00,Delivered,CMP000009,Nurture 2 - Case Study
HEM015111,HS103462,LED003462,2026-03-29T02:00:00,Delivered,CMP000017,Webinar Invite
HEM015112,HS103424,LED003424,2026-05-23T21:00:00,Clicked,CMP000035,Webinar Invite
HEM015113,HS103130,LED003130,2025-10-24T15:00:00,Opened,,Nurture 2 - Case Study
HEM015114,HS101944,LED001944,2026-03-11T17:00:00,Delivered,CMP000002,Webinar Invite
HEM015115,HS103710,LED003710,2025-10-09T23:00:00,Opened,CMP000033,Nurture 2 - Case Study
HEM015116,HS101856,LED001856,2025-08-30T21:00:00,Delivered,CMP000025,Post-Demo Follow Up
HEM015117,,LED002978,2025-07-27T22:00:00,Delivered,CMP000011,Quarterly Newsletter
