task_id,activity_date,owner_id,related_object_type,related_object_id,task_type,subject,status,outcome,duration_minutes,logged_in_system
TSK006343,2026-05-29,USR000017,Lead,LED001519,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,10,Manual
TSK006344,2025-12-12,USR000023,Lead,LED001814,Call,Call - No Show,Completed,No Show,10,Manual
TSK006345,2026-05-29,USR000008,Lead,LED001951,Demo,Demo - Connected,Open,Connected,10,Gong
TSK006346,2026-01-12,USR000027,Lead,LED002108,Follow-up,Follow-up - Completed,Completed,Completed,10,Manual
TSK006347,2025-04-06,USR000018,Contact,CON000853,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,15,HubSpot
TSK006348,2025-02-01,USR000016,Opportunity,OPP000317,Call,Call - Connected,Open,Connected,10,Manual
TSK006349,2025-10-13,USR000013,Lead,LED003751,Internal Note,Internal Note - Pending,Completed,Pending,45,Gong
TSK006350,2025-05-14,USR000019,Contact,CON002923,Call,Call - Completed,Completed,Completed,30,Gong
TSK006351,2025-07-01,USR000014,Lead,LED001848,Email,Email - Clicked,Completed,Clicked,10,Gong
TSK006352,2025-05-03,USR000026,Contact,CON000015,Meeting,Meeting - Rescheduled,Completed,Rescheduled,10,Gong
TSK006353,2026-05-20,USR000004,Lead,LED000076,Internal Note,Internal Note - No Response,Completed,No Response,10,Manual
TSK006354,2026-03-08,USR000027,Lead,LED001164,Call,Call - Left Voicemail,Completed,Left Voicemail,60,Manual
TSK006355,2025-07-26,USR000011,Lead,LED001961,Email,Email - Opened,Completed,Opened,30,Outreach
TSK006356,2025-03-26,USR000003,Lead,LED000389,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,60,Manual
TSK006357,2026-04-01,USR000020,Lead,LED002339,Call,Call - Left Voicemail,Completed,Left Voicemail,15,HubSpot
TSK006358,2025-09-04,USR000010,Lead,LED000140,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,20,Manual
TSK006359,2026-05-13,USR000017,Opportunity,OPP000895,Email,Email - Sent,Completed,Sent,15,Outreach
TSK006360,2025-08-23,USR000014,Lead,LED000651,Call,Call - Left Voicemail,Completed,Left Voicemail,30,HubSpot
TSK006361,2026-01-12,USR000020,Lead,LED003755,Call,Call - No Show,Completed,No Show,30,HubSpot
TSK006362,2026-04-28,USR000007,Lead,LED002326,Call,Call - Left Voicemail,Completed,Left Voicemail,10,Outreach
TSK006363,2026-05-16,USR000013,Contact,CON001088,Email,Email - Opened,Completed,Opened,5,Manual
TSK006364,2025-06-09,USR000023,Lead,LED001626,Internal Note,Internal Note - No Response,Completed,No Response,10,Manual
TSK006365,2025-04-29,USR000002,Opportunity,OPP000451,Follow-up,Follow-up - Replied,Completed,Replied,30,HubSpot
TSK006366,2026-03-09,USR000002,Lead,LED003798,Email,Email - Replied,Completed,Replied,45,HubSpot
TSK006367,2025-01-14,USR000028,Contact,CON003502,Call,Call - Connected,Open,Connected,20,Gong
TSK006368,2025-05-04,USR000011,Contact,CON000550,Call,Call - Completed,Completed,Completed,20,HubSpot
TSK006369,2025-07-06,USR000003,Lead,LED002353,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,30,Manual
TSK006370,2026-05-19,USR000019,Lead,LED003394,Email,Email - Sent,Completed,Sent,15,Gong
TSK006371,2025-01-30,USR000025,Lead,LED000942,Call,Call - Connected,Completed,Connected,30,HubSpot
TSK006372,2025-05-14,USR000008,Contact,CON003238,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,30,Gong
TSK006373,2025-01-08,USR000018,Lead,LED001044,Email,Email - Sent,Completed,Sent,30,Salesforce
TSK006374,2025-02-02,USR000005,Lead,LED001728,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,10,HubSpot
TSK006375,2026-03-20,USR000023,Contact,CON000678,Follow-up,Follow-up - Completed,Completed,Completed,30,Manual
TSK006376,2026-01-08,USR000024,Lead,LED004119,Meeting,Meeting - Completed,Completed,Completed,5,Manual
TSK006377,2026-04-26,USR000026,Contact,CON003235,Call,Call - Rescheduled,Completed,Rescheduled,30,Gong
TSK006378,2025-06-26,USR000010,Contact,CON000447,Email,Email - Opened,Completed,Opened,10,Manual
TSK006379,2026-02-03,USR000024,Opportunity,OPP000378,Email,Email - Sent,Completed,Sent,45,Manual
TSK006380,2025-10-29,USR000028,Contact,CON001260,Email,Email - Clicked,Completed,Clicked,30,HubSpot
TSK006381,2026-06-30,USR000005,Contact,CON002174,Demo,Demo - No Show,Completed,No Show,20,HubSpot
TSK006382,2025-12-17,USR000018,Contact,CON001209,Email,Email - Clicked,Completed,Clicked,10,HubSpot
TSK006383,2025-05-24,USR000025,Lead,LED001271,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,5,Gong
TSK006384,2026-05-21,USR000027,Lead,LED001795,Call,Call - No Show,Completed,No Show,10,Outreach
TSK006385,2026-06-18,USR000013,Contact,CON003502,Call,Call - Connected,Completed,Connected,20,Outreach
TSK006386,2025-02-22,USR000006,Lead,LED000394,Meeting,Meeting - Completed,Completed,Completed,15,Outreach
TSK006387,2026-01-05,USR000020,Opportunity,OPP000466,Email,Email - Clicked,Completed,Clicked,30,Gong
TSK006388,2025-07-03,USR000010,Contact,CON001831,Follow-up,Follow-up - No Response,Completed,No Response,30,Outreach
TSK006389,2026-03-20,USR000026,Contact,CON003477,Email,Email - Opened,Completed,Opened,30,Manual
TSK006390,2026-05-20,USR000026,Contact,CON000424,Email,Email - Sent,Completed,Sent,30,HubSpot
TSK006391,2026-01-04,USR000009,Contact,CON001289,Email,Email - Replied,Completed,Replied,15,Manual
TSK006392,2025-09-16,USR000020,Lead,LED002369,Email,Email - Replied,Completed,Replied,5,Outreach
TSK006393,2025-06-13,USR000023,Lead,LED002948,Call,Call - Left Voicemail,Open,Left Voicemail,5,Manual
TSK006394,2025-12-07,USR000015,Contact,CON002746,Follow-up,Follow-up - Completed,Completed,Completed,20,Outreach
TSK006395,2025-06-22,USR000008,Contact,CON002502,Call,Call - Connected,Completed,Connected,15,Outreach
TSK006396,2025-07-04,USR000015,Contact,CON003347,Meeting,Meeting - Left Voicemail,Open,Left Voicemail,10,HubSpot
TSK006397,2025-02-06,USR000013,Contact,CON000750,Follow-up,Follow-up - Completed,Completed,Completed,45,Outreach
TSK006398,2026-03-22,USR000002,Contact,CON001873,Call,Call - Completed,Completed,Completed,20,Outreach
TSK006399,2026-03-25,USR000004,Opportunity,OPP000478,Email,Email - Replied,Completed,Replied,20,Outreach
TSK006400,2025-04-22,USR000021,Opportunity,OPP000686,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,45,HubSpot
TSK006401,2025-06-10,USR000008,Contact,CON000856,Email,Email - Sent,Completed,Sent,30,Salesforce
TSK006402,2025-07-09,USR000007,Opportunity,OPP001473,Call,Call - Completed,Completed,Completed,15,Salesforce
TSK006403,2026-02-05,USR000023,Lead,LED002610,Call,Call - Left Voicemail,Completed,Left Voicemail,30,Outreach
TSK006404,2025-03-16,USR000016,Lead,LED002871,Follow-up,Follow-up - Completed,Completed,Completed,5,Manual
TSK006405,2025-10-26,USR000026,Opportunity,OPP000031,Email,Email - Clicked,Completed,Clicked,10,HubSpot
TSK006406,2026-06-05,USR000028,Opportunity,OPP000727,Demo,Demo - Completed,Completed,Completed,15,HubSpot
TSK006407,2026-02-13,USR000003,Lead,LED003643,Call,Call - No Show,Completed,No Show,30,Salesforce
TSK006408,2026-02-11,USR000026,Opportunity,OPP001409,Demo,Demo - Completed,Completed,Completed,5,Salesforce
TSK006409,2025-02-24,USR000005,Lead,LED003312,Demo,Demo - Completed,Completed,Completed,15,Salesforce
TSK006410,2025-02-17,USR000010,Contact,CON002115,Email,Email - Sent,Completed,Sent,30,Gong
TSK006411,2026-03-24,USR000017,Lead,LED002417,Internal Note,Internal Note - Completed,Completed,Completed,10,Gong
TSK006412,2025-09-12,USR000028,Opportunity,OPP000874,Email,Email - Sent,Completed,Sent,15,Outreach
TSK006413,2026-05-03,USR000023,Contact,CON003322,Follow-up,Follow-up - No Response,Completed,No Response,60,Manual
TSK006414,2026-06-30,USR000008,Contact,CON002919,Email,Email - Bounced,Completed,Bounced,15,Manual
TSK006415,2025-07-03,USR000006,Contact,CON002231,Call,Call - Completed,Completed,Completed,5,Manual
TSK006416,2025-06-07,USR000012,Contact,CON001971,Follow-up,Follow-up - No Response,Completed,No Response,20,Gong
TSK006417,2025-05-26,USR000020,Contact,CON001853,Email,Email - Sent,Completed,Sent,45,Salesforce
TSK006418,2025-08-16,USR000015,Lead,LED002568,Demo,Demo - Completed,Completed,Completed,5,HubSpot
TSK006419,2025-03-22,USR000017,Lead,LED003382,Follow-up,Follow-up - Pending,Completed,Pending,10,Manual
TSK006420,2026-06-26,USR000019,Contact,CON003553,Internal Note,Internal Note - No Response,Completed,No Response,5,HubSpot
TSK006421,2025-05-15,USR000013,Contact,CON001543,Follow-up,Follow-up - Completed,Open,Completed,30,Manual
TSK006422,2026-06-02,USR000012,Lead,LED000138,Call,Call - Connected,Completed,Connected,15,Outreach
TSK006423,2025-02-21,USR000001,Lead,LED001381,Follow-up,Follow-up - No Response,Completed,No Response,30,Manual
TSK006424,2026-01-31,USR000003,Lead,LED004173,Email,Email - Clicked,Completed,Clicked,20,Gong
TSK006425,2025-03-05,USR000024,Lead,LED002431,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,10,Gong
TSK006426,2025-01-06,USR000016,Contact,CON002047,Call,Call - Left Voicemail,Completed,Left Voicemail,30,Manual
TSK006427,2026-04-01,USR000017,Lead,LED001708,Demo,Demo - Completed,Completed,Completed,10,Manual
TSK006428,2025-12-01,USR000016,Opportunity,OPP000359,Email,Email - Sent,Completed,Sent,10,HubSpot
TSK006429,2025-12-02,USR000020,Lead,LED003164,Follow-up,Follow-up - No Response,Completed,No Response,45,HubSpot
TSK006430,2025-11-19,USR000006,Contact,CON000170,Follow-up,Follow-up - Completed,Open,Completed,10,Salesforce
TSK006431,2025-04-15,USR000011,Lead,LED000930,Call,Call - Connected,Completed,Connected,5,Manual
TSK006432,2025-09-09,USR000008,Lead,LED001222,Demo,Demo - Completed,Completed,Completed,5,Gong
TSK006433,2025-11-11,USR000018,Opportunity,OPP001349,Call,Call - Completed,Completed,Completed,10,Outreach
TSK006434,2026-06-07,USR000025,Contact,CON003018,Email,Email - Sent,Completed,Sent,45,Gong
TSK006435,2026-02-12,USR000020,Lead,LED001504,Call,Call - Left Voicemail,Completed,Left Voicemail,20,Manual
TSK006436,2025-10-28,USR000015,Lead,LED001609,Follow-up,Follow-up - Completed,Completed,Completed,10,Outreach
TSK006437,2025-08-27,USR000025,Lead,LED000477,Call,Call - Completed,Completed,Completed,15,Manual
TSK006438,2026-01-26,USR000008,Lead,LED001331,Email,Email - Replied,Completed,Replied,30,Gong
TSK006439,2026-05-18,USR000028,Lead,LED002859,Email,Email - Sent,Open,Sent,45,HubSpot
TSK006440,2025-02-01,USR000010,Opportunity,OPP001268,Call,Call - Left Voicemail,Open,Left Voicemail,45,Gong
TSK006441,2026-05-04,USR000027,Lead,LED002152,Call,Call - Rescheduled,Completed,Rescheduled,45,Outreach
TSK006442,2025-06-22,USR000024,Lead,LED000423,Meeting,Meeting - Completed,Completed,Completed,30,HubSpot
TSK006443,2025-12-20,USR000022,Contact,CON002561,Call,Call - Connected,Completed,Connected,20,Outreach
TSK006444,2026-05-04,USR000019,Contact,CON000045,Call,Call - Left Voicemail,Completed,Left Voicemail,20,HubSpot
TSK006445,2025-10-11,USR000002,Contact,CON000461,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,45,Outreach
TSK006446,2025-03-16,USR000012,Contact,CON002365,Internal Note,Internal Note - No Response,Completed,No Response,20,Outreach
TSK006447,2026-01-17,USR000005,Contact,CON001785,Email,Email - Clicked,Open,Clicked,5,Salesforce
TSK006448,2025-01-30,USR000027,Lead,LED000778,Follow-up,Follow-up - No Response,Completed,No Response,15,Manual
TSK006449,2025-12-25,USR000002,Contact,CON000986,Demo,Demo - Completed,Completed,Completed,45,HubSpot
TSK006450,2026-06-21,USR000008,Contact,CON001337,Email,Email - Sent,Completed,Sent,45,Salesforce
TSK006451,2026-02-18,USR000002,Lead,LED003399,Call,Call - Left Voicemail,Completed,Left Voicemail,30,Salesforce
TSK006452,2025-12-22,USR000025,Contact,CON001978,Email,Email - Opened,Completed,Opened,45,Outreach
TSK006453,2026-05-09,USR000022,Opportunity,OPP001600,Meeting,Meeting - Connected,Open,Connected,45,Manual
TSK006454,2025-06-05,USR000007,Lead,LED001818,Email,Email - Replied,Completed,Replied,20,HubSpot
TSK006455,2025-06-14,USR000010,Contact,CON002960,Call,Call - Completed,Completed,Completed,5,HubSpot
TSK006456,2026-04-27,USR000002,Contact,CON003564,Email,Email - Opened,Completed,Opened,10,Manual
TSK006457,2026-01-03,USR000022,Lead,LED002857,Follow-up,Follow-up - Replied,Completed,Replied,30,HubSpot
TSK006458,2026-01-28,USR000007,Lead,LED001223,Call,Call - Left Voicemail,Completed,Left Voicemail,30,Salesforce
TSK006459,2026-06-02,USR000013,Lead,LED002169,Follow-up,Follow-up - Replied,Open,Replied,30,Outreach
TSK006460,2025-11-01,USR000006,Contact,CON000572,Meeting,Meeting - No Show,Completed,No Show,15,HubSpot
TSK006461,2025-04-10,USR000012,Lead,LED003141,Email,Email - Replied,Completed,Replied,5,Outreach
TSK006462,2025-05-02,USR000023,Lead,LED000787,Follow-up,Follow-up - Completed,Open,Completed,10,Manual
TSK006463,2026-03-15,USR000010,Lead,LED003493,Call,Call - Connected,Completed,Connected,10,Outreach
TSK006464,2026-05-04,USR000005,Opportunity,OPP000460,Email,Email - Sent,Completed,Sent,5,Gong
TSK006465,2025-06-12,USR000005,Lead,LED002428,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,5,Manual
TSK006466,2025-12-22,USR000028,Lead,LED000513,Meeting,Meeting - No Show,Completed,No Show,15,HubSpot
TSK006467,2025-03-06,USR000004,Contact,CON001084,LinkedIn Touch,LinkedIn Touch - Replied,Completed,Replied,20,Salesforce
TSK006468,2025-03-12,USR000009,Lead,LED000319,Email,Email - Sent,Open,Sent,30,Gong
TSK006469,2026-03-10,USR000011,Contact,CON002801,Call,Call - Left Voicemail,Completed,Left Voicemail,5,Gong
TSK006470,2025-06-03,USR000023,Opportunity,OPP001289,Call,Call - Connected,Completed,Connected,10,Salesforce
TSK006471,2025-04-23,USR000016,Contact,CON000456,Meeting,Meeting - Completed,Completed,Completed,5,HubSpot
TSK006472,2025-06-14,USR000017,Contact,CON002480,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,5,Outreach
TSK006473,2026-06-08,USR000028,Opportunity,OPP000298,Follow-up,Follow-up - Pending,Completed,Pending,10,Gong
TSK006474,2026-05-15,USR000002,Lead,LED001727,Email,Email - Clicked,Completed,Clicked,10,Salesforce
TSK006475,2025-07-07,USR000013,Contact,CON000038,Email,Email - Sent,Open,Sent,15,Gong
TSK006476,2025-10-21,USR000014,Contact,CON001678,Call,Call - Connected,Open,Connected,10,HubSpot
TSK006477,2025-01-30,USR000004,Contact,CON000166,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,15,Outreach
TSK006478,2025-02-08,USR000001,Lead,LED002606,Meeting,Meeting - Connected,Completed,Connected,20,Manual
TSK006479,2025-11-15,USR000024,Opportunity,OPP001457,Call,Call - Completed,Completed,Completed,15,Gong
TSK006480,2025-04-04,USR000023,Opportunity,OPP000170,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,20,Salesforce
TSK006481,2026-04-26,USR000021,Lead,LED003933,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,5,Gong
TSK006482,2025-12-23,USR000014,Lead,LED001388,Email,Email - Bounced,Completed,Bounced,10,Salesforce
TSK006483,2026-02-08,USR000012,Lead,LED003652,Email,Email - Sent,Completed,Sent,30,Outreach
TSK006484,2025-08-24,USR000026,Lead,LED002946,Call,Call - No Show,Completed,No Show,10,HubSpot
TSK006485,2025-08-10,USR000005,Opportunity,OPP001600,Email,Email - Replied,Completed,Replied,5,Manual
TSK006486,2026-06-02,USR000005,Opportunity,OPP001275,Meeting,Meeting - Connected,Completed,Connected,10,Salesforce
TSK006487,2026-02-25,USR000001,Lead,LED001443,Meeting,Meeting - Rescheduled,Open,Rescheduled,45,Salesforce
TSK006488,2025-01-30,USR000007,Contact,CON001414,Email,Email - Opened,Open,Opened,30,Manual
TSK006489,2025-03-19,USR000017,Lead,LED002369,Email,Email - Sent,Completed,Sent,10,Salesforce
TSK006490,2025-02-12,USR000021,Lead,LED003382,Call,Call - No Show,Completed,No Show,15,Manual
TSK006491,2025-12-15,USR000001,Lead,LED002018,Email,Email - Clicked,Completed,Clicked,30,Outreach
TSK006492,2025-12-25,USR000016,Contact,CON000120,Meeting,Meeting - Rescheduled,Open,Rescheduled,30,Outreach
TSK006493,2026-05-01,USR000007,Contact,CON000700,Email,Email - Sent,Completed,Sent,30,Outreach
TSK006494,2025-10-08,USR000001,Contact,CON001208,Follow-up,Follow-up - No Response,Completed,No Response,10,Outreach
TSK006495,2025-01-25,USR000012,Lead,LED003166,Call,Call - Completed,Completed,Completed,5,Salesforce
TSK006496,2026-01-08,USR000020,Lead,LED002901,Email,Email - Replied,Completed,Replied,15,Outreach
TSK006497,2025-11-14,USR000025,Opportunity,OPP000568,Meeting,Meeting - Completed,Completed,Completed,15,HubSpot
TSK006498,2026-03-30,USR000009,Contact,CON002353,Demo,Demo - Completed,Completed,Completed,20,Salesforce
TSK006499,2025-04-05,USR000014,Contact,CON001141,Email,Email - Replied,Completed,Replied,15,HubSpot
TSK006500,2025-02-04,USR000015,Contact,CON000661,Follow-up,Follow-up - Completed,Completed,Completed,20,Outreach
TSK006501,2025-02-08,USR000020,Contact,CON001125,Call,Call - No Show,Completed,No Show,45,Manual
TSK006502,2025-01-27,USR000015,Contact,CON002850,Meeting,Meeting - Completed,Completed,Completed,30,HubSpot
TSK006503,2026-01-06,USR000018,Lead,LED002656,Email,Email - Opened,Open,Opened,10,Outreach
TSK006504,2025-03-26,USR000004,Lead,LED000896,Email,Email - Opened,Completed,Opened,30,HubSpot
TSK006505,2026-01-03,USR000013,Lead,LED002628,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,15,Outreach
TSK006506,2026-04-07,USR000002,Lead,LED001838,Email,Email - Opened,Completed,Opened,5,Salesforce
TSK006507,2025-08-24,USR000002,Opportunity,OPP001633,LinkedIn Touch,LinkedIn Touch - Pending,Completed,Pending,15,Gong
TSK006508,2025-07-08,USR000009,Lead,LED000912,Email,Email - Sent,Completed,Sent,10,Manual
TSK006509,2025-01-25,USR000008,Lead,LED002710,Call,Call - Connected,Completed,Connected,30,Gong
TSK006510,2025-10-09,USR000018,Contact,CON000757,LinkedIn Touch,LinkedIn Touch - Completed,Completed,Completed,10,Manual
TSK006511,2025-07-12,USR000012,Lead,LED001216,LinkedIn Touch,LinkedIn Touch - No Response,Completed,No Response,10,Gong
TSK006512,2026-03-16,USR000013,Contact,CON000611,Call,Call - Completed,Completed,Completed,30,Salesforce
TSK006513,2025-07-14,USR000020,Lead,LED004094,Meeting,Meeting - Connected,Completed,Connected,45,Salesforce
TSK006514,2025-06-24,USR000019,Lead,LED001657,Demo,Demo - Connected,Completed,Connected,45,Outreach
TSK006515,2025-04-18,USR000027,Contact,CON000763,Email,Email - Replied,Completed,Replied,20,Manual
TSK006516,2025-09-11,USR000007,Lead,LED003331,Call,Call - Connected,Completed,Connected,30,HubSpot
TSK006517,2025-12-28,USR000006,Contact,CON000117,Meeting,Meeting - Completed,Completed,Completed,20,Manual
TSK006518,2025-05-18,USR000026,Contact,CON003486,Email,Email - Clicked,Completed,Clicked,10,Salesforce
TSK006519,2025-10-17,USR000019,Lead,LED003619,Follow-up,Follow-up - Pending,Completed,Pending,15,Outreach
TSK006520,2025-05-24,USR000022,Contact,CON000260,Email,Email - Sent,Completed,Sent,10,Salesforce
TSK006521,2026-02-21,USR000021,Contact,CON000696,Email,Email - Opened,Completed,Opened,10,HubSpot
TSK006522,2025-12-16,USR000010,Contact,CON003126,Meeting,Meeting - Left Voicemail,Completed,Left Voicemail,15,HubSpot
TSK006523,2025-05-10,USR000005,Contact,CON003106,Call,Call - Connected,Completed,Connected,60,Gong
TSK006524,2025-07-13,USR000007,Lead,LED000081,Call,Call - Connected,Completed,Connected,15,Outreach
TSK006525,2025-02-04,USR000025,Lead,LED003323,Follow-up,Follow-up - Pending,Completed,Pending,5,Salesforce
TSK006526,2025-06-19,USR000025,Contact,CON000405,Email,Email - Replied,Completed,Replied,5,Outreach
