campaign_member_id,campaign_id,lead_id,contact_id,member_type,status,first_responded_date
CM002643,CMP000004,LED001948,,Lead,Converted,2026-03-24
CM002644,CMP000020,LED003249,,Lead,Attended,2026-04-17
CM002645,CMP000031,LED004139,,Lead,Clicked,2025-12-05
CM002646,CMP000036,LED000962,,Lead,Opened,
CM002647,CMP000006,LED002010,,Lead,Sent,
CM002648,CMP000009,LED002358,,Lead,Clicked,2026-03-20
CM002649,CMP000020,LED002749,,Lead,Sent,
CM002650,CMP000009,LED000305,,Lead,Opened,
CM002651,CMP000010,LED003622,,Lead,Opened,
CM002652,CMP000030,LED003993,,Lead,Converted,2026-06-27
CM002653,CMP000004,LED000917,,Lead,Opened,
CM002654,CMP000036,LED002639,,Lead,Clicked,2026-01-23
CM002655,CMP000003,LED001625,,Lead,Sent,
CM002656,CMP000033,LED002715,,Lead,Clicked,2025-12-06
CM002657,CMP000032,LED002715,,Lead,Sent,
CM002658,CMP000015,LED000822,,Lead,Opened,
CM002659,CMP000005,LED002679,,Lead,Sent,
CM002660,CMP000012,LED004075,,Lead,Sent,
CM002661,CMP000031,LED003489,,Lead,Sent,
CM002662,CMP000016,LED003489,,Lead,Sent,
CM002663,CMP000006,LED003489,,Lead,Sent,
CM002664,CMP000008,LED003542,,Lead,Opened,
CM002665,CMP000005,LED001001,,Lead,Clicked,2025-03-23
CM002666,CMP000032,LED000019,,Lead,Clicked,2025-10-21
CM002667,CMP000022,LED001638,,Lead,Converted,2026-06-22
CM002668,CMP000008,LED001668,,Lead,Opened,
CM002669,CMP000031,LED001668,,Lead,Clicked,2025-11-20
CM002670,CMP000026,LED000494,,Lead,Sent,
CM002671,CMP000036,LED003566,,Lead,Opened,
CM002672,CMP000029,LED003566,,Lead,Attended,2026-06-28
CM002673,CMP000010,LED003566,,Lead,Converted,2025-12-04
CM002674,CMP000013,LED002644,,Lead,Opened,
CM002675,CMP000017,LED000688,,Lead,Attended,2025-03-24
CM002676,CMP000023,LED003036,,Lead,Opened,
CM002677,CMP000021,LED001609,,Lead,Clicked,2025-09-17
CM002678,CMP000024,LED002888,,Lead,Sent,
CM002679,CMP000014,LED002441,,Lead,Sent,
CM002680,CMP000012,LED001010,,Lead,Converted,2025-10-02
CM002681,CMP000011,LED003677,,Lead,Attended,2026-05-24
CM002682,CMP000028,LED003677,,Lead,Sent,
CM002683,CMP000007,LED003938,,Lead,Attended,2026-02-23
CM002684,CMP000035,LED001678,,Lead,Sent,
CM002685,CMP000013,LED002000,,Lead,Clicked,2025-10-28
CM002686,CMP000009,LED001311,,Lead,Converted,2026-04-04
CM002687,CMP000004,LED001988,,Lead,Clicked,2026-04-13
CM002688,CMP000035,LED001988,,Lead,Opened,
CM002689,CMP000025,LED002595,,Lead,Clicked,2025-07-26
CM002690,CMP000006,LED002595,,Lead,Clicked,2026-03-14
CM002691,CMP000013,LED000345,,Lead,Opened,
CM002692,CMP000014,LED002914,,Lead,Sent,
CM002693,CMP000010,LED000987,,Lead,Opened,
CM002694,CMP000002,LED002726,,Lead,Clicked,2025-03-23
CM002695,CMP000003,LED003186,,Lead,Clicked,2026-04-10
CM002696,CMP000034,LED003186,,Lead,Converted,2025-08-20
CM002697,CMP000031,LED003186,,Lead,Clicked,2025-12-15
CM002698,CMP000009,LED002185,,Lead,Sent,
CM002699,CMP000031,LED001143,,Lead,Sent,
CM002700,CMP000012,LED001199,,Lead,Opened,
CM002701,CMP000017,LED000086,,Lead,Clicked,2025-03-17
CM002702,CMP000027,LED000086,,Lead,Attended,2026-05-29
CM002703,CMP000025,LED001519,,Lead,Opened,
CM002704,CMP000033,LED001519,,Lead,Clicked,2026-01-02
CM002705,CMP000020,LED003380,,Lead,Sent,
CM002706,CMP000035,LED003380,,Lead,Sent,
CM002707,CMP000017,LED001382,,Lead,Sent,
CM002708,CMP000026,LED002180,,Lead,Sent,
CM002709,CMP000029,LED001015,,Lead,Opened,
CM002710,CMP000015,LED001015,,Lead,Clicked,2025-10-16
CM002711,CMP000018,LED001015,,Lead,Opened,
CM002712,CMP000023,LED000129,,Lead,Sent,
CM002713,CMP000036,LED001365,,Lead,Sent,
CM002714,CMP000011,LED002575,,Lead,Attended,2026-04-12
CM002715,CMP000025,LED003635,,Lead,Opened,
CM002716,CMP000025,LED000892,,Lead,Opened,
CM002717,CMP000019,LED003029,,Lead,Sent,
CM002718,CMP000007,LED001360,,Lead,Sent,
CM002719,CMP000022,LED000308,,Lead,Attended,2026-05-25
CM002720,CMP000024,LED004011,,Lead,Attended,2025-10-22
CM002721,CMP000030,LED001318,,Lead,Opened,
CM002722,CMP000009,LED003169,,Lead,Attended,2026-01-27
CM002723,CMP000013,LED004119,,Lead,Clicked,2025-10-14
CM002724,CMP000029,LED001209,,Lead,Clicked,2026-06-13
CM002725,CMP000001,LED001209,,Lead,Converted,2025-11-01
CM002726,CMP000032,LED003482,,Lead,Sent,
CM002727,CMP000001,LED003482,,Lead,Opened,
CM002728,CMP000015,LED003365,,Lead,Clicked,2025-08-11
CM002729,CMP000005,LED003365,,Lead,Opened,
CM002730,CMP000020,LED004069,,Lead,Opened,
CM002731,CMP000020,LED004069,,Lead,Attended,2026-03-23
CM002732,CMP000020,LED001240,,Lead,Attended,2026-04-01
CM002733,CMP000016,LED000276,,Lead,Opened,
CM002734,CMP000008,LED000490,,Lead,Attended,2025-09-22
CM002735,CMP000001,LED003413,,Lead,Opened,
CM002736,CMP000014,LED001230,,Lead,Attended,2025-02-19
CM002737,CMP000010,LED001230,,Lead,Clicked,2026-01-10
CM002738,CMP000029,LED003576,,Lead,Sent,
CM002739,CMP000017,LED003576,,Lead,Sent,
CM002740,CMP000001,LED002866,,Lead,Opened,
CM002741,CMP000021,LED002251,,Lead,Opened,
CM002742,CMP000010,LED002981,,Lead,Clicked,2025-11-27
CM002743,CMP000027,LED002981,,Lead,Opened,
CM002744,CMP000014,LED001059,,Lead,Attended,2025-03-25
CM002745,CMP000020,LED000282,,Lead,Sent,
CM002746,CMP000010,LED000282,,Lead,Clicked,2025-12-29
CM002747,CMP000029,LED002536,,Lead,Sent,
CM002748,CMP000005,LED001317,,Lead,Clicked,2025-05-04
CM002749,CMP000002,LED001317,,Lead,Attended,2025-02-25
CM002750,CMP000013,LED000969,,Lead,Sent,
CM002751,CMP000009,LED000969,,Lead,Sent,
CM002752,CMP000011,LED002771,,Lead,Opened,
CM002753,CMP000004,LED002771,,Lead,Sent,
CM002754,CMP000024,LED002771,,Lead,Opened,
CM002755,CMP000025,LED002237,,Lead,Opened,
CM002756,CMP000026,LED002500,,Lead,Sent,
CM002757,CMP000018,LED002500,,Lead,Opened,
CM002758,CMP000025,LED000620,,Lead,Sent,
CM002759,CMP000022,LED002291,,Lead,Sent,
CM002760,CMP000034,LED001743,,Lead,Clicked,2025-06-16
CM002761,CMP000014,LED003541,,Lead,Clicked,2025-03-10
CM002762,CMP000023,LED001848,,Lead,Sent,
CM002763,CMP000014,LED001580,,Lead,Opened,
CM002764,CMP000014,LED001656,,Lead,Sent,
CM002765,CMP000012,LED001656,,Lead,Sent,
CM002766,CMP000002,LED002021,,Lead,Sent,
CM002767,CMP000024,LED002021,,Lead,Sent,
CM002768,CMP000031,LED001957,,Lead,Opened,
CM002769,CMP000016,LED001308,,Lead,Converted,2026-02-14
CM002770,CMP000036,LED002004,,Lead,Attended,2025-12-21
CM002771,CMP000006,LED000576,,Lead,Sent,
CM002772,CMP000013,LED001707,,Lead,Clicked,2025-11-20
CM002773,CMP000035,LED003606,,Lead,Converted,2025-07-24
CM002774,CMP000006,LED003193,,Lead,Attended,2026-03-19
CM002775,CMP000011,LED000862,,Lead,Sent,
CM002776,CMP000034,LED001802,,Lead,Converted,2025-08-18
CM002777,CMP000009,LED001629,,Lead,Opened,
CM002778,CMP000002,LED001994,,Lead,Opened,
CM002779,CMP000004,LED001994,,Lead,Sent,
CM002780,CMP000004,LED000270,,Lead,Clicked,2026-05-19
CM002781,CMP000011,LED000630,,Lead,Clicked,2026-04-14
CM002782,CMP000030,LED000301,,Lead,Sent,
CM002783,CMP000024,LED000301,,Lead,Clicked,2025-09-29
CM002784,CMP000014,LED003880,,Lead,Attended,2025-02-08
CM002785,CMP000036,LED003880,,Lead,Attended,2026-01-08
CM002786,CMP000023,LED001448,,Lead,Attended,2025-10-15
CM002787,CMP000021,LED001473,,Lead,Opened,
CM002788,CMP000004,LED002047,,Lead,Attended,2026-04-22
CM002789,CMP000023,LED003751,,Lead,Sent,
CM002790,CMP000030,LED003751,,Lead,Sent,
CM002791,CMP000035,LED002668,,Lead,Sent,
CM002792,CMP000010,LED002114,,Lead,Opened,
CM002793,CMP000010,LED003180,,Lead,Opened,
CM002794,CMP000002,LED002716,,Lead,Opened,
CM002795,CMP000026,LED003753,,Lead,Opened,
CM002796,CMP000024,LED003120,,Lead,Opened,
CM002797,CMP000018,LED003120,,Lead,Attended,2025-08-15
CM002798,CMP000024,LED002009,,Lead,Clicked,2025-10-28
CM002799,CMP000007,LED002009,,Lead,Sent,
CM002800,CMP000018,LED000504,,Lead,Sent,
CM002801,CMP000009,LED002267,,Lead,Sent,
CM002802,CMP000020,LED002974,,Lead,Opened,
CM002803,CMP000029,LED000381,,Lead,Opened,
CM002804,CMP000028,LED003014,,Lead,Attended,2026-06-27
CM002805,CMP000004,LED001526,,Lead,Opened,
CM002806,CMP000011,LED003202,,Lead,Sent,
CM002807,CMP000020,LED003202,,Lead,Sent,
CM002808,CMP000027,LED000375,,Lead,Sent,
CM002809,CMP000032,LED000375,,Lead,Converted,2025-10-19
CM002810,CMP000017,LED000375,,Lead,Converted,2025-03-22
CM002811,CMP000023,LED002311,,Lead,Attended,2025-11-09
CM002812,CMP000028,LED002311,,Lead,Sent,
CM002813,CMP000006,LED003800,,Lead,Attended,2026-04-14
CM002814,CMP000031,LED000940,,Lead,Attended,2025-12-14
CM002815,CMP000007,LED003821,,Lead,Sent,
CM002816,CMP000028,LED002970,,Lead,Opened,
CM002817,CMP000003,LED002148,,Lead,Sent,
CM002818,CMP000017,LED002705,,Lead,Sent,
CM002819,CMP000022,LED002069,,Lead,Opened,
CM002820,CMP000020,LED000530,,Lead,Attended,2026-05-14
CM002821,CMP000019,LED000530,,Lead,Sent,
CM002822,CMP000024,LED002645,,Lead,Opened,
CM002823,CMP000021,LED000637,,Lead,Sent,
CM002824,CMP000006,LED000637,,Lead,Sent,
CM002825,CMP000006,LED000637,,Lead,Converted,2026-03-27
CM002826,CMP000031,LED001270,,Lead,Clicked,2025-11-06
CM002827,CMP000036,LED000186,,Lead,Sent,
CM002828,CMP000011,LED003515,,Lead,Opened,
CM002829,CMP000004,LED003515,,Lead,Opened,
CM002830,CMP000026,LED002683,,Lead,Attended,2026-03-21
CM002831,CMP000035,LED002683,,Lead,Opened,
CM002832,CMP000026,LED002452,,Lead,Converted,2026-04-23
CM002833,CMP000005,LED002452,,Lead,Sent,
CM002834,CMP000001,LED001798,,Lead,Attended,2025-12-01
CM002835,CMP000022,LED001442,,Lead,Attended,2026-06-25
CM002836,CMP000011,LED001536,,Lead,Converted,2026-04-13
CM002837,CMP000020,LED001274,,Lead,Sent,
CM002838,CMP000022,LED001274,,Lead,Sent,
CM002839,CMP000014,LED000608,,Lead,Converted,2025-02-08
CM002840,CMP000024,LED001713,,Lead,Opened,
CM002841,CMP000031,LED001713,,Lead,Opened,
CM002842,CMP000025,LED003923,,Lead,Clicked,2025-08-21
CM002843,CMP000022,LED003923,,Lead,Sent,
CM002844,CMP000006,LED000956,,Lead,Converted,2026-04-16
CM002845,CMP000036,LED000956,,Lead,Clicked,2025-11-12
CM002846,CMP000005,LED002755,,Lead,Opened,
CM002847,CMP000013,LED003112,,Lead,Opened,
CM002848,CMP000005,LED003924,,Lead,Converted,2025-03-31
CM002849,CMP000009,LED002072,,Lead,Opened,
CM002850,CMP000021,LED002072,,Lead,Sent,
CM002851,CMP000007,LED003627,,Lead,Sent,
CM002852,CMP000028,LED001978,,Lead,Attended,2026-08-02
CM002853,CMP000007,LED000159,,Lead,Sent,
CM002854,CMP000006,LED000159,,Lead,Clicked,2026-04-15
CM002855,CMP000032,LED001749,,Lead,Opened,
CM002856,CMP000032,LED003979,,Lead,Attended,2025-12-10
CM002857,CMP000036,LED000903,,Lead,Sent,
CM002858,CMP000023,LED000903,,Lead,Opened,
CM002859,CMP000020,LED000353,,Lead,Sent,
CM002860,CMP000002,LED001231,,Lead,Sent,
CM002861,CMP000026,LED003767,,Lead,Opened,
CM002862,CMP000013,LED002141,,Lead,Sent,
CM002863,CMP000006,LED000445,,Lead,Clicked,2026-05-26
CM002864,CMP000024,LED004153,,Lead,Converted,2025-09-26
CM002865,CMP000025,LED000755,,Lead,Sent,
CM002866,CMP000034,LED001738,,Lead,Sent,
CM002867,CMP000030,LED004183,,Lead,Clicked,2026-05-10
CM002868,CMP000018,LED004183,,Lead,Opened,
CM002869,CMP000035,LED000312,,Lead,Sent,
CM002870,CMP000021,LED000549,,Lead,Opened,
CM002871,CMP000010,LED002861,,Lead,Converted,2026-02-02
CM002872,CMP000004,LED003226,,Lead,Opened,
CM002873,CMP000021,LED003226,,Lead,Sent,
CM002874,CMP000029,LED003226,,Lead,Clicked,2026-05-28
CM002875,CMP000035,LED000307,,Lead,Sent,
CM002876,CMP000030,LED000695,,Lead,Converted,2026-06-22
CM002877,CMP000004,LED001928,,Lead,Attended,2026-05-11
CM002878,CMP000035,LED001928,,Lead,Sent,
CM002879,CMP000006,LED003318,,Lead,Clicked,2026-05-13
CM002880,CMP000026,LED000750,,Lead,Opened,
CM002881,CMP000002,LED003937,,Lead,Sent,
CM002882,CMP000013,LED001267,,Lead,Converted,2025-11-30
CM002883,CMP000027,LED002330,,Lead,Converted,2026-06-11
CM002884,CMP000013,LED002507,,Lead,Sent,
CM002885,CMP000020,LED002813,,Lead,Opened,
CM002886,CMP000010,LED000971,,Lead,Converted,2026-01-15
CM002887,CMP000036,LED000971,,Lead,Sent,
CM002888,CMP000018,LED000014,,Lead,Sent,
CM002889,CMP000036,LED000874,,Lead,Opened,
CM002890,CMP000021,LED000809,,Lead,Clicked,2025-09-28
CM002891,CMP000029,LED000515,,Lead,Opened,
CM002892,CMP000026,LED000515,,Lead,Opened,
CM002893,CMP000036,LED003457,,Lead,Opened,
CM002894,CMP000009,LED000410,,Lead,Clicked,2026-03-04
CM002895,CMP000035,LED002417,,Lead,Sent,
CM002896,CMP000021,LED002417,,Lead,Converted,2025-10-23
CM002897,CMP000017,LED003238,,Lead,Sent,
CM002898,CMP000023,LED000208,,Lead,Opened,
CM002899,CMP000021,LED000208,,Lead,Opened,
CM002900,CMP000009,LED002282,,Lead,Sent,
CM002901,CMP000013,LED002282,,Lead,Opened,
CM002902,CMP000029,LED000459,,Lead,Converted,2026-05-23
CM002903,CMP000032,LED002465,,Lead,Clicked,2025-11-27
CM002904,CMP000030,LED002465,,Lead,Opened,
CM002905,CMP000015,LED002601,,Lead,Opened,
CM002906,CMP000006,LED002601,,Lead,Sent,
CM002907,CMP000007,LED003138,,Lead,Clicked,2026-03-26
CM002908,CMP000001,LED002656,,Lead,Sent,
CM002909,CMP000035,LED002855,,Lead,Sent,
CM002910,CMP000015,LED001884,,Lead,Sent,
CM002911,CMP000011,LED001714,,Lead,Attended,2026-05-12
CM002912,CMP000001,LED001714,,Lead,Sent,
CM002913,CMP000019,LED002799,,Lead,Sent,
CM002914,CMP000015,LED002410,,Lead,Sent,
CM002915,CMP000024,LED002410,,Lead,Clicked,2025-09-27
CM002916,CMP000024,LED000553,,Lead,Converted,2025-08-11
CM002917,CMP000016,LED004004,,Lead,Attended,2026-01-26
CM002918,CMP000006,LED002271,,Lead,Opened,
CM002919,CMP000034,LED003931,,Lead,Sent,
CM002920,CMP000016,LED001926,,Lead,Sent,
CM002921,CMP000015,LED000635,,Lead,Sent,
CM002922,CMP000036,LED000635,,Lead,Sent,
CM002923,CMP000007,LED003970,,Lead,Converted,2026-02-06
CM002924,CMP000017,LED000317,,Lead,Sent,
CM002925,CMP000029,LED000317,,Lead,Opened,
CM002926,CMP000031,LED003037,,Lead,Opened,
CM002927,CMP000033,LED003037,,Lead,Clicked,2025-12-20
CM002928,CMP000018,LED003812,,Lead,Sent,
CM002929,CMP000003,LED001329,,Lead,Sent,
CM002930,CMP000009,LED000428,,Lead,Clicked,2026-03-10
CM002931,CMP000005,LED002880,,Lead,Sent,
CM002932,CMP000003,LED000106,,Lead,Opened,
CM002933,CMP000019,LED000143,,Lead,Sent,
CM002934,CMP000017,LED002170,,Lead,Clicked,2025-05-16
CM002935,CMP000031,LED003746,,Lead,Sent,
CM002936,CMP000009,LED003746,,Lead,Sent,
CM002937,CMP000018,LED003400,,Lead,Opened,
CM002938,CMP000030,LED003400,,Lead,Opened,
CM002939,CMP000019,LED002242,,Lead,Clicked,2026-03-06
CM002940,CMP000036,LED003609,,Lead,Sent,
CM002941,CMP000035,LED002164,,Lead,Sent,
CM002942,CMP000033,LED002164,,Lead,Opened,
CM002943,CMP000031,LED002164,,Lead,Sent,
CM002944,CMP000022,LED001950,,Lead,Sent,
CM002945,CMP000001,LED003839,,Lead,Opened,
CM002946,CMP000022,LED003839,,Lead,Attended,2026-07-20
CM002947,CMP000017,LED002273,,Lead,Sent,
CM002948,CMP000006,LED002273,,Lead,Sent,
CM002949,CMP000017,,CON003270,Contact,Opened,
CM002950,CMP000019,,CON002299,Contact,Attended,2026-02-27
CM002951,CMP000026,,CON002434,Contact,Clicked,2026-03-27
CM002952,CMP000010,,CON002036,Contact,Converted,2026-01-09
CM002953,CMP000003,,CON001444,Contact,Converted,2026-05-22
CM002954,CMP000011,,CON002103,Contact,Sent,
CM002955,CMP000013,,CON002850,Contact,Opened,
CM002956,CMP000017,,CON001466,Contact,Sent,
CM002957,CMP000004,,CON003027,Contact,Sent,
CM002958,CMP000011,,CON000982,Contact,Attended,2026-02-27
CM002959,CMP000011,,CON003471,Contact,Clicked,2026-03-01
CM002960,CMP000028,,CON003248,Contact,Sent,
CM002961,CMP000010,,CON001909,Contact,Clicked,2026-01-01
CM002962,CMP000022,,CON002115,Contact,Sent,
CM002963,CMP000024,,CON000595,Contact,Sent,
CM002964,CMP000031,,CON000898,Contact,Opened,
CM002965,CMP000007,,CON000611,Contact,Sent,
CM002966,CMP000021,,CON003435,Contact,Attended,2025-10-22
CM002967,CMP000025,,CON000599,Contact,Attended,2025-07-28
CM002968,CMP000032,,CON000600,Contact,Attended,2025-11-06
CM002969,CMP000021,,CON001149,Contact,Opened,
CM002970,CMP000006,,CON002496,Contact,Attended,2026-04-09
CM002971,CMP000034,,CON002430,Contact,Clicked,2025-06-21
CM002972,CMP000029,,CON003176,Contact,Opened,
CM002973,CMP000019,,CON000533,Contact,Opened,
CM002974,CMP000019,,CON002110,Contact,Sent,
CM002975,CMP000035,,CON001247,Contact,Sent,
CM002976,CMP000001,,CON001513,Contact,Opened,
CM002977,CMP000028,,CON003213,Contact,Attended,2026-07-25
CM002978,CMP000002,,CON003243,Contact,Attended,2025-03-07
CM002979,CMP000003,,CON002257,Contact,Opened,
CM002980,CMP000022,,CON000517,Contact,Sent,
CM002981,CMP000034,,CON002932,Contact,Sent,
CM002982,CMP000036,,CON002068,Contact,Opened,
CM002983,CMP000009,,CON002522,Contact,Sent,
CM002984,CMP000001,,CON000073,Contact,Opened,
CM002985,CMP000004,,CON001455,Contact,Clicked,2026-03-30
CM002986,CMP000003,,CON003448,Contact,Opened,
CM002987,CMP000018,,CON002997,Contact,Opened,
CM002988,CMP000025,,CON000403,Contact,Clicked,2025-08-30
CM002989,CMP000008,,CON002314,Contact,Sent,
CM002990,CMP000036,,CON001583,Contact,Sent,
CM002991,CMP000033,,CON002714,Contact,Attended,2025-11-06
CM002992,CMP000021,,CON000917,Contact,Attended,2025-10-07
CM002993,CMP000009,,CON001012,Contact,Sent,
CM002994,CMP000005,,CON001421,Contact,Clicked,2025-04-13
CM002995,CMP000009,,CON002170,Contact,Opened,
CM002996,CMP000028,,CON003519,Contact,Sent,
CM002997,CMP000005,,CON002854,Contact,Clicked,2025-03-24
CM002998,CMP000031,,CON002149,Contact,Clicked,2025-12-25
CM002999,CMP000028,,CON002237,Contact,Converted,2026-07-21
CM003000,CMP000028,,CON000768,Contact,Opened,
CM003001,CMP000007,,CON000510,Contact,Sent,
CM003002,CMP000009,,CON000636,Contact,Opened,
CM003003,CMP000010,,CON000570,Contact,Sent,
CM003004,CMP000007,,CON001325,Contact,Opened,
CM003005,CMP000024,,CON001295,Contact,Converted,2025-08-21
CM003006,CMP000019,,CON002644,Contact,Sent,
CM003007,CMP000016,,CON000525,Contact,Clicked,2026-02-01
CM003008,CMP000023,,CON001562,Contact,Sent,
CM003009,CMP000003,,CON001631,Contact,Opened,
CM003010,CMP000004,,CON000936,Contact,Opened,
CM003011,CMP000006,,CON002025,Contact,Sent,
CM003012,CMP000021,,CON001312,Contact,Opened,
CM003013,CMP000001,,CON003407,Contact,Opened,
CM003014,CMP000001,,CON002649,Contact,Opened,
CM003015,CMP000032,,CON000649,Contact,Clicked,2025-11-29
CM003016,CMP000034,,CON000069,Contact,Attended,2025-08-28
CM003017,CMP000014,,CON000306,Contact,Opened,
CM003018,CMP000029,,CON001244,Contact,Clicked,2026-06-05
CM003019,CMP000017,,CON002822,Contact,Opened,
CM003020,CMP000028,,CON000081,Contact,Opened,
CM003021,CMP000029,,CON003203,Contact,Clicked,2026-06-23
CM003022,CMP000025,,CON003419,Contact,Clicked,2025-06-23
CM003023,CMP000012,,CON003063,Contact,Converted,2025-10-20
CM003024,CMP000006,,CON001553,Contact,Clicked,2026-04-23
CM003025,CMP000031,,CON003350,Contact,Converted,2025-11-27
CM003026,CMP000008,,CON001871,Contact,Sent,
CM003027,CMP000006,,CON003465,Contact,Opened,
CM003028,CMP000008,,CON002373,Contact,Attended,2025-11-01
CM003029,CMP000029,,CON001603,Contact,Sent,
CM003030,CMP000019,,CON002193,Contact,Clicked,2025-12-24
CM003031,CMP000015,,CON000689,Contact,Clicked,2025-09-29
CM003032,CMP000012,,CON001951,Contact,Sent,
CM003033,CMP000016,,CON000589,Contact,Attended,2026-03-12
CM003034,CMP000003,,CON003491,Contact,Opened,
CM003035,CMP000020,,CON001333,Contact,Opened,
CM003036,CMP000034,,CON000802,Contact,Attended,2025-08-27
CM003037,CMP000028,,CON002032,Contact,Converted,2026-07-18
CM003038,CMP000012,,CON002368,Contact,Converted,2025-10-31
CM003039,CMP000008,,CON000625,Contact,Sent,
CM003040,CMP000005,,CON001116,Contact,Converted,2025-04-25
CM003041,CMP000031,,CON002213,Contact,Clicked,2025-10-18
CM003042,CMP000016,,CON002573,Contact,Converted,2026-01-27
CM003043,CMP000003,,CON002742,Contact,Attended,2026-05-05
CM003044,CMP000021,,CON003475,Contact,Opened,
CM003045,CMP000019,,CON001389,Contact,Sent,
CM003046,CMP000029,,CON002678,Contact,Opened,
CM003047,CMP000005,,CON002881,Contact,Clicked,2025-02-13
CM003048,CMP000008,,CON003292,Contact,Opened,
CM003049,CMP000012,,CON003238,Contact,Converted,2025-10-27
CM003050,CMP000008,,CON001384,Contact,Converted,2025-11-17
CM003051,CMP000019,,CON002469,Contact,Attended,2026-03-02
CM003052,CMP000019,,CON002055,Contact,Clicked,2026-03-12
CM003053,CMP000034,,CON003141,Contact,Attended,2025-08-09
CM003054,CMP000006,,CON003567,Contact,Sent,
CM003055,CMP000006,,CON002246,Contact,Sent,
CM003056,CMP000033,,CON000730,Contact,Attended,2025-10-21
CM003057,CMP000031,,CON001270,Contact,Opened,
CM003058,CMP000018,,CON001783,Contact,Sent,
CM003059,CMP000036,,CON000371,Contact,Sent,
CM003060,CMP000024,,CON003450,Contact,Converted,2025-10-09
CM003061,CMP000028,,CON000836,Contact,Opened,
CM003062,CMP000034,,CON002900,Contact,Clicked,2025-08-29
CM003063,CMP000020,,CON001572,Contact,Clicked,2026-05-02
CM003064,CMP000003,,CON002919,Contact,Opened,
CM003065,CMP000025,,CON002505,Contact,Attended,2025-07-20
CM003066,CMP000003,,CON000083,Contact,Sent,
CM003067,CMP000010,,CON001639,Contact,Opened,
CM003068,CMP000032,,CON001155,Contact,Clicked,2025-11-16
CM003069,CMP000007,,CON002769,Contact,Clicked,2026-03-04
CM003070,CMP000025,,CON000446,Contact,Clicked,2025-09-15
CM003071,CMP000033,,CON001963,Contact,Opened,
CM003072,CMP000005,,CON000964,Contact,Opened,
CM003073,CMP000018,,CON000126,Contact,Opened,
CM003074,CMP000029,,CON000843,Contact,Clicked,2026-05-20
CM003075,CMP000035,,CON000906,Contact,Clicked,2025-07-23
CM003076,CMP000018,,CON001258,Contact,Attended,2025-08-20
CM003077,CMP000020,,CON001377,Contact,Sent,
CM003078,CMP000019,,CON001718,Contact,Clicked,2026-01-07
CM003079,CMP000021,,CON001413,Contact,Opened,
CM003080,CMP000023,,CON002048,Contact,Converted,2025-10-08
CM003081,CMP000035,,CON000359,Contact,Clicked,2025-07-06
CM003082,CMP000024,,CON000927,Contact,Sent,
CM003083,CMP000013,,CON001148,Contact,Sent,
CM003084,CMP000014,,CON000697,Contact,Clicked,2025-02-26
CM003085,CMP000015,,CON002196,Contact,Opened,
CM003086,CMP000022,,CON002173,Contact,Attended,2026-06-05
CM003087,CMP000032,,CON001706,Contact,Sent,
CM003088,CMP000031,,CON000430,Contact,Clicked,2025-11-04
CM003089,CMP000035,,CON000113,Contact,Converted,2025-08-08
CM003090,CMP000035,,CON000795,Contact,Clicked,2025-08-21
CM003091,CMP000032,,CON001960,Contact,Opened,
CM003092,CMP000007,,CON001409,Contact,Sent,
CM003093,CMP000021,,CON000147,Contact,Sent,
CM003094,CMP000020,,CON002749,Contact,Sent,
CM003095,CMP000011,,CON000883,Contact,Opened,
CM003096,CMP000027,,CON002207,Contact,Sent,
CM003097,CMP000015,,CON002175,Contact,Attended,2025-08-19
CM003098,CMP000002,,CON001161,Contact,Opened,
CM003099,CMP000024,,CON001827,Contact,Sent,
CM003100,CMP000014,,CON001757,Contact,Clicked,2025-01-30
CM003101,CMP000022,,CON000006,Contact,Clicked,2026-05-27
CM003102,CMP000004,,CON000487,Contact,Clicked,2026-03-17
